scenario,t,unit,b,p_ch,p_dis,p_net,q_mvar,s_apparent,s_rated,s_utilization,poly_margin,poly_binding,loss_pcs_mw,soc,soc_frac,load_mw,smp_won_per_kwh,p_slack_base,p_slack_ess,p_slack_ess_qzero,v_lindistflow,mu_penalty_active
shoulder,9,0,15,0.0,3.93088073648163e-16,3.93088073648163e-16,0.17558754232988943,0.17558754232988943,0.17564044194719533,0.9996988186961987,9.71445146547012e-16,True,0.00438968855824723,0.3908508621041392,0.9499734706486499,6.8856,153.46,7.0298433224252594,7.031327212968222,7.0298433224253465,,
shoulder,10,0,15,0.0,0.09396721839772187,0.09396721839772187,0.14839045358108469,0.17564044194719283,0.17564044194719533,0.9999999999999858,-5.289961730242654e-05,True,0.0020418305887367756,0.39083994734640526,0.9499469420381462,6.89795,156.95,7.042727295642623,6.942021202859546,6.942618485972405,,
shoulder,11,0,15,0.0,0.046845546595935025,0.046845546595935025,0.16927805413441221,0.17564044194719197,0.17564044194719533,0.9999999999999809,-5.2899617301566115e-05,True,0.0032198723837814263,0.2917806315044968,0.7091806263037693,6.78965,155.97,6.929780430668722,6.880271428641759,6.879883837868273,,
shoulder,12,0,15,0.0,1.9251413298854256e-16,1.9251413298854256e-16,0.17558754232988932,0.17558754232988932,0.17564044194719533,0.999698818696198,1.0824674490095276e-15,True,0.004389688558247232,0.24239381085073966,0.5891446382335892,6.59395,152.39,6.725887116421448,6.727534152752126,6.725887116427756,,
shoulder,13,0,15,5.683510534210905e-18,0.0,-5.683510534210905e-18,0.1755875423298891,0.1755875423298891,0.17564044194719533,0.9996988186961968,1.304512053934559e-15,True,0.0043896885582472315,0.24238704185013568,0.5891281859966362,6.31655,145.46,6.437320106715954,6.43912062068669,6.437320106715965,,
shoulder,14,0,15,0.0,2.2461742223131214e-19,2.2461742223131214e-19,0.17558754232988927,0.17558754232988927,0.17564044194719533,0.9996988186961977,1.1379786002407855e-15,True,0.004389688558247236,0.24238027303856075,0.5891117342191234,6.61105,149.8,6.7436926105952395,6.7453301321144625,6.743692610595213,,
shoulder,15,0,15,0.0,2.272560326686009e-16,2.272560326686009e-16,0.17558754232988935,0.17558754232988935,0.17564044194719533,0.9996988186961983,1.0547118733938987e-15,True,0.004389688558247232,0.24237350441600897,0.5890952829010365,6.7848999999999995,152.34,6.924828462268203,6.926368891791007,6.924828462268203,,
shoulder,16,0,15,0.0,2.996703209065036e-15,2.996703209065036e-15,0.17558754232988943,0.17558754232988943,0.17564044194719533,0.9996988186961987,9.71445146547012e-16,True,0.004389688558247165,0.242366735982475,0.5890788320423624,6.94925,154.47,7.0962565625609795,7.097704602001525,7.096256562560989,,
shoulder,17,0,15,0.0,0.011066452245051742,0.011066452245051742,0.17525564034926058,0.1756046862686796,0.17564044194719533,0.9997964268472606,-1.7143938789182522e-05,True,0.0041134558505907,0.24235996773795085,0.5890623816430818,7.1743999999999994,154.67,7.331405118469767,7.320594800917329,7.319563822759825,,
shoulder,18,0,15,0.0,8.434169386452887e-15,8.434169386452887e-15,0.17558754232988955,0.17558754232988955,0.17564044194719533,0.9996988186961994,8.604228440844963e-16,True,0.004389688558247031,0.23068834014301318,0.5606941787055448,7.23995,154.25,7.39993198662635,7.401215153987927,7.39993198662582,,
shoulder,19,0,15,0.0,0.02365654657438389,0.02365654657438389,0.17399968993722162,0.17560046780710825,0.17564044194719533,0.9997724092490095,-1.2925477217845538e-05,True,0.003798598030818112,0.2306818980250796,0.5606785209656623,7.2884,154.81,7.450601442079562,7.4259152775397945,7.425265051259425,,
