method,M,point_id,scenario,t,q_lp,q_star,abs_err,rel_err,inaccurate,free_zone_width_mvar,max_uncounted_loss_mva,n_free_zone_hours,n_vertex_stuck_hours,n_nonzero_q_hours,frac_in_free_zone,max_pad_mw,max_pad_scenario,max_pad_t,max_pad_unit,max_pad_annual_won_implied,qp_v2_correction,p_ch,p_dis,p_net,s_app,q_penalty,pcs_true,pcs_charged,poly_n,s_cap,norm_true,s_app_deficit,at_s_cap
qp,,P1_old_full_opt,shoulder,11,0.01933090915735208,,,,False,0.017251016698002664,0.0005175305009400804,,,32,,,,,,,True,3.0757461241472026e-17,0.02355478096105959,0.02355478096105956,0.030324762298594644,0.006769981337535151,0.00020750129684132205,0.00020309944012605473,32,0.17515251189430664,0.03047149085577029,0.00014672855717564465,False
qp,,P1_old_full_opt,shoulder,12,1.841849635212826e-14,,,,False,0.017251016698002664,0.0005175305009400804,,,32,,,,,,,True,0.0,1.8333662433603163e-15,1.8333662433603163e-15,2.0436784823678203e-14,1.9132665932380146e-14,5.002845389738181e-16,5.739799779714049e-16,32,0.17515251189430664,1.8509517542487572e-14,-1.9272672811906317e-15,False
qp,,P1_old_full_opt,shoulder,13,1.8041856508348703e-14,,,,False,0.017251016698002664,0.0005175305009400804,,,32,,,,,,,True,4.0195665886975005e-15,0.0,-4.0195665886975005e-15,2.064444605092484e-14,1.7179243505417338e-14,4.339388823897146e-16,5.153773051625206e-16,32,0.17515251189430664,1.8484196001687975e-14,-2.1602500492368634e-15,False
qp,,P1_old_full_opt,shoulder,14,1.8667284991671292e-14,,,,False,0.017251016698002664,0.0005175305009400804,,,32,,,,,,,True,0.0,8.748020135914315e-17,8.748020135914315e-17,2.0637551606026298e-14,2.0996043950112154e-14,5.574002930317899e-16,6.298813185033652e-16,32,0.17515251189430664,1.8667489969085455e-14,-1.970061636940843e-15,False
qp,,P1_old_full_opt,shoulder,15,1.9742943511308138e-14,,,,False,0.017251016698002664,0.0005175305009400804,,,32,,,,,,,True,0.0,2.3450376817424738e-15,2.3450376817424738e-15,2.1663392968070796e-14,1.989584340925841e-14,5.261006431200299e-16,5.968753022777528e-16,32,0.17515251189430664,1.9881725785743455e-14,-1.781667182327341e-15,False
qp,,P1_old_full_opt,shoulder,16,3.951537952874771e-14,,,,False,0.017251016698002664,0.0005175305009400804,,,32,,,,,,,True,0.0,3.0690139867993265e-14,3.0690139867993265e-14,5.137853880319573e-14,2.1650244171982448e-14,5.803004388551674e-16,6.49507325159474e-16,32,0.17515251189430664,5.003348782983216e-14,-1.3450509733635655e-15,False
qp,,P1_old_full_opt,shoulder,17,8.035731867650106e-14,,,,False,0.017251016698002664,0.0005175305009400804,,,32,,,,,,,True,0.0,6.779154370386913e-14,6.779154370386913e-14,1.1019901130531507e-13,4.538006504207842e-14,1.1202500199482655e-15,1.3614019512623538e-15,32,0.17515251189430664,1.0513321103547795e-13,-5.065800269837114e-15,False
qp,,P1_old_full_opt,shoulder,18,5.347721877399961e-14,,,,False,0.017251016698002664,0.0005175305009400804,,,32,,,,,,,True,0.0,4.1388789254649965e-14,4.1388789254649965e-14,6.946370710980025e-14,2.9642788861230263e-14,7.870207047599033e-16,8.892836658369087e-16,32,0.17515251189430664,6.762281274664672e-14,-1.8408943631535297e-15,False
qp,,P1_old_full_opt,shoulder,19,1.966866022834422e-13,,,,False,0.017251016698002664,0.0005175305009400804,,,32,,,,,,,True,0.0,2.039112875549336e-13,2.039112875549336e-13,2.9558984257392937e-13,1.0569291185876592e-13,2.3820077858183207e-15,3.1707873557629804e-15,32,0.17515251189430664,2.833115470822109e-13,-1.2278295491718494e-14,False
qp,,P1_old_full_opt,shoulder,20,3.9482424874384495e-14,,,,False,0.017251016698002664,0.0005175305009400804,,,32,,,,,,,True,0.0,2.699580106714162e-14,2.699580106714162e-14,4.8885383938527956e-14,2.2864585158982582e-14,6.250028387646667e-16,6.859375547694781e-16,32,0.17515251189430664,4.7829229025963826e-14,-1.0561549125641296e-15,False
qp,,P1_old_full_opt,shoulder,21,2.1561466229529004e-14,,,,False,0.017251016698002664,0.0005175305009400804,,,32,,,,,,,True,0.0,3.52874469758573e-16,3.52874469758573e-16,2.3215586087809607e-14,2.3530992083268774e-14,6.363443740273681e-16,7.059297624980639e-16,32,0.17515251189430664,2.1564353604004157e-14,-1.6512324838054494e-15,False
qp,,P1_old_full_opt,shoulder,22,2.0336371573652114e-14,,,,False,0.017251016698002664,0.0005175305009400804,,,32,,,,,,,True,2.2640976875460927e-16,0.0,-2.2640976875460927e-16,2.2194784301803214e-14,2.2606335194543996e-14,6.033366631003442e-16,6.781900558363205e-16,32,0.17515251189430664,2.03376318720994e-14,-1.8571524297038152e-15,False
qp,,P1_old_full_opt,shoulder,23,2.0625685466083957e-14,,,,False,0.017251016698002664,0.0005175305009400804,,,32,,,,,,,True,5.163431607360584e-15,0.0,-5.163431607360584e-15,2.313770619636942e-14,1.8622590074166504e-14,4.829621897344921e-16,5.586777022249957e-16,32,0.17515251189430664,2.1262171265176972e-14,-1.8755349311924467e-15,False
qp,,P2_dev_run1,summer,0,0.0921859453839571,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,2.5050447912280604e-17,0.17246777322978302,0.172467773229783,0.19461747970014842,0.02214970647036541,0.0006927413169476896,0.0006644911941109629,32,0.30154097218167564,0.19555915046137262,0.0009416707612242003,False
qp,,P2_dev_run1,summer,1,7.20143779517487e-15,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,3.66035074462758e-16,2.984608096329126e-16,-6.757426482984537e-17,8.065288184814371e-15,7.267198476807814e-15,2.140254168876464e-16,2.1801595430423462e-16,32,0.30154097218167564,7.201754827751385e-15,-8.635333570629859e-16,False
qp,,P2_dev_run1,summer,2,4.879762518395455e-07,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,5.946008081474537e-07,2.4262659904260076e-17,-5.94600808123191e-07,7.654975840550242e-07,1.708967759609634e-07,5.2380206739696695e-09,5.126903278828907e-09,32,0.30154097218167564,7.692014972555132e-07,3.7039132004890656e-09,False
qp,,P2_dev_run1,summer,3,4.87976234021616e-07,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,5.946008086792896e-07,2.6212312698819167e-17,-5.946008086530773e-07,7.654975742337295e-07,1.7089676561063364e-07,5.23802033125408e-09,5.126902968319014e-09,32,0.30154097218167564,7.692014863615465e-07,3.7039121278169174e-09,False
qp,,P2_dev_run1,summer,4,0.101585547126544,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,0.1900531912134066,2.6196953601909385e-17,-0.19005319121340658,0.2144613593035918,0.024408168090185266,0.0007633756469729126,0.0007322450427055587,32,0.30154097218167564,0.21549904611250364,0.0010376868089118363,False
qp,,P2_dev_run1,summer,5,0.10327536081816888,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,0.19321461027087983,2.616507150267517e-17,-0.1932146102708798,0.21802879336805098,0.024814183097171188,0.0007760739358200448,0.0007444254929151363,32,0.30154097218167564,0.21908374146488127,0.0010549480968302938,False
qp,,P2_dev_run1,summer,6,9.271549127559826e-06,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,1.129741535385623e-05,2.555754676867072e-17,-1.1297415353830672e-05,1.4544454273763236e-05,3.247038919964545e-06,9.952239932935156e-08,9.741116759893644e-08,32,0.30154097218167564,1.4614828664809055e-05,7.037439104581872e-08,False
qp,,P2_dev_run1,summer,7,9.271549169758491e-06,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,1.1297415353653486e-05,2.1286840052812723e-17,-1.1297415353632199e-05,1.4544454297107547e-05,3.247038943507734e-06,9.952240013381954e-08,9.74111683052321e-08,32,0.30154097218167564,1.461482869142618e-05,7.037439431863375e-08,False
qp,,P2_dev_run1,summer,8,9.27154917320105e-06,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,1.1297415353582678e-05,1.590610280237039e-17,-1.1297415353566772e-05,1.4544454299145644e-05,3.247038945610461e-06,9.952240019978317e-08,9.741116836831392e-08,32,0.30154097218167564,1.4614828693559542e-05,7.037439441389785e-08,False
qp,,P2_dev_run1,summer,9,1.2239613412646575e-14,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,6.132216922944555e-15,1.2087707755664114e-15,-4.923446147378143e-15,1.4002060634712548e-14,7.038783201729836e-15,2.480788948831412e-16,2.1116349605189526e-16,32,0.30154097218167564,1.3192742643482842e-14,-8.093179912297062e-16,False
qp,,P2_dev_run1,summer,10,1.0795344775887366e-14,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,4.285554373651476e-16,4.83947566072223e-16,5.5392128707075426e-17,1.1351274914843459e-14,1.010226260567328e-14,3.2220284273602212e-16,3.0306787817019867e-16,32,0.30154097218167564,1.079548688657447e-14,-5.55788028268989e-16,False
qp,,P2_dev_run1,summer,11,1.1136889864156923e-14,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,5.673230286070026e-16,4.140015758847525e-16,-1.5332145272225005e-16,1.1679952897536518e-14,1.038831876831794e-14,3.2953871246684675e-16,3.116495630495385e-16,32,0.30154097218167564,1.1137945201617131e-14,-5.420076959193865e-16,False
qp,,P2_dev_run1,summer,12,1.09212086200648e-14,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,5.362962557360785e-16,3.92827112965719e-16,-1.4346914277035944e-16,1.1466770790383538e-14,1.0230663926566254e-14,3.2336045386437523e-16,3.0691991779698787e-16,32,0.30154097218167564,1.0922150938249524e-14,-5.446198521340137e-16,False
qp,,P2_dev_run1,summer,13,1.0292905125730696e-14,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,3.9671807303737374e-16,4.785813081255052e-16,8.186323508813146e-17,1.0857356010728141e-14,9.675601401722488e-15,3.063410228881114e-16,2.902680420516749e-16,32,0.30154097218167564,1.0293230664691836e-14,-5.641253460363053e-16,False
qp,,P2_dev_run1,summer,14,1.1761410494145841e-14,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,6.621358421148914e-16,1.8669846480013895e-15,1.204848805886498e-15,1.2411457771906269e-14,9.684199151715767e-15,3.185434047087497e-16,2.9052597455147326e-16,32,0.30154097218167564,1.1822962296178146e-14,-5.884954757281226e-16,False
qp,,P2_dev_run1,summer,15,0.05238297307273092,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,1.5916730366075197e-17,0.06382883736989643,0.06382883736989642,0.0821741592179475,0.01834532184805109,0.0005622878239466762,0.0005503596554415331,32,0.30154097218167564,0.08257176483478561,0.0003976056168381037,False
qp,,P2_dev_run1,summer,16,0.089066466491464,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,1.607958099565591e-17,0.10852780343151179,0.10852780343151178,0.13972024818614134,0.031192444754629595,0.0009560547386374291,0.0009357733426388887,32,0.30154097218167564,0.14039629471942605,0.0006760465332847077,False
qp,,P2_dev_run1,summer,17,2.6026324632326295e-14,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,5.168099765594503e-15,1.5102088922612366e-14,9.933989157017862e-15,3.071796648639878e-14,1.2367460770905126e-14,5.377125449597874e-16,3.710238231271541e-16,32,0.30154097218167564,2.7857740655677424e-14,-2.8602258307213552e-15,False
qp,,P2_dev_run1,summer,18,1.3876721260860068e-14,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,9.146685392979428e-16,1.1131609395426596e-15,1.9849240024471684e-16,1.4468251828450918e-14,1.2035042282191419e-14,4.1038945212229014e-16,3.610512684657429e-16,32,0.30154097218167564,1.3878140804321044e-14,-5.90111024129874e-16,False
qp,,P2_dev_run1,summer,19,1.350991138024554e-14,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,8.076679140884621e-16,4.937639344609199e-16,-3.139039796275422e-16,1.4077033486102141e-14,1.2299409711829306e-14,3.9598961105538187e-16,3.689822913548795e-16,32,0.30154097218167564,1.3513557681473593e-14,-5.634758046285485e-16,False
qp,,P2_dev_run1,summer,20,1.3125285181649991e-14,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,7.353818219955396e-16,4.773699265636971e-16,-2.5801189543184256e-16,1.3685828412355631e-14,1.20143035372683e-14,3.8609426974324214e-16,3.604291061180493e-16,32,0.30154097218167564,1.3127820886873236e-14,-5.580075254823958e-16,False
qp,,P2_dev_run1,summer,21,1.199258808187578e-14,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,4.782958707254501e-16,6.165245905200979e-16,1.3822871979464788e-16,1.254685989525664e-14,1.102885757892939e-14,3.5565467880374245e-16,3.30865727367882e-16,32,0.30154097218167564,1.1993384679919387e-14,-5.534752153372536e-16,False
qp,,P2_dev_run1,summer,22,1.084946224570389e-14,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,2.2854230082856157e-15,6.202586446847338e-16,-1.6651643636008818e-15,1.1600783785922599e-14,8.50907784234253e-15,2.7934013896227167e-16,2.5527233527027615e-16,32,0.30154097218167564,1.097650232900993e-14,-6.242814569126687e-16,False
qp,,P2_dev_run1,summer,23,7.522309337562089e-14,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,1.0891348366956326e-13,5.388924307486068e-14,-5.502424059470258e-14,1.0335989270539072e-13,0.0,1.1452632590774315e-15,0.0,32,0.30154097218167564,9.319968256395027e-14,-1.0160210141440455e-14,False
qp,,P2_dev_run1,winter,0,0.09218594538434954,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,6.077393225179545e-16,0.1724677732297853,0.17246777322978468,0.19461747970036927,0.022149706470584795,0.0006927413169532326,0.0006644911941175444,32,0.30154097218167564,0.19555915046155908,0.0009416707611898112,False
qp,,P2_dev_run1,winter,1,1.845166419986983e-13,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,1.143415760011427e-15,0.0,-1.143415760011427e-15,1.9994071531513742e-13,2.046270361326923e-13,5.501303069203936e-15,6.138811083980774e-15,32,0.30154097218167564,1.845201847334758e-13,-1.542053058166162e-14,False
qp,,P2_dev_run1,winter,2,4.87976274103856e-07,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,5.946008104550319e-07,5.279066591106922e-16,-5.946008099271253e-07,7.654976030768628e-07,1.7089679383516828e-07,5.238021085415313e-09,5.126903815055053e-09,32,0.30154097218167564,7.692015127743022e-07,3.7039096974393638e-09,False
qp,,P2_dev_run1,winter,3,0.059395745811219355,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,0.11112162463280238,5.429600132322574e-16,-0.11112162463280184,0.1253927624925796,0.014271137859778479,0.000446335794496719,0.00042813413579335474,32,0.30154097218167564,0.12599948444935913,0.0006067219567795212,False
qp,,P2_dev_run1,winter,4,0.14109266883737728,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,0.26396581726445933,5.314345048589053e-16,-0.2639658172644588,0.2978664426454884,0.03390062538103032,0.0010602562116651113,0.0010170187614309105,32,0.30154097218167564,0.2993076909866291,0.0014412483411407329,False
qp,,P2_dev_run1,winter,5,0.006720722785133479,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,0.008189224408249356,5.516379279297162e-16,-0.008189224408248805,0.01054292476758455,0.0023537003593364384,7.214139191625199e-05,7.061101078009321e-05,32,0.30154097218167564,0.010593937472123869,5.101270453931883e-05,False
qp,,P2_dev_run1,winter,6,9.271549163530254e-06,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,1.1297415356414755e-05,5.199297586289034e-16,-1.1297415355894825e-05,1.4544454299057654e-05,3.247038943862638e-06,9.952239999987725e-08,9.741116831587923e-08,32,0.30154097218167564,1.4614828689224064e-05,7.037439016641048e-08,False
qp,,P2_dev_run1,winter,7,9.27154920110517e-06,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,1.129741535466916e-05,4.3404285138055133e-16,-1.1297415354235117e-05,1.4544454321933114e-05,3.247038968421319e-06,9.952240072629758e-08,9.741116905263966e-08,32,0.30154097218167564,1.4614828711778366e-05,7.037438984525285e-08,False
qp,,P2_dev_run1,winter,8,1.3765940263153041e-05,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,1.1297415350705251e-05,2.997082489330001e-16,-1.1297415350405542e-05,1.7722468715349784e-05,6.425053365697567e-06,1.9532414400249917e-07,1.927516009709272e-07,32,0.30154097218167564,1.7808220150488842e-05,8.575143513905761e-08,False
qp,,P2_dev_run1,winter,9,2.1831675969854963e-12,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,0.0,1.679140096117717e-12,1.679140096117717e-12,2.75937931890625e-12,1.1220782217823696e-12,3.225242113697342e-14,3.366234665347112e-14,32,0.30154097218167564,2.7542208006834968e-12,-5.158518222753243e-15,False
qp,,P2_dev_run1,winter,10,0.11522848604657826,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,4.2878730278918335e-16,0.2786563946658174,0.27865639466581693,0.30154097218167336,0.02288457751585661,0.0006865389362252806,0.0006865373254756989,32,0.30154097218167564,0.30154102587332626,5.369165290147748e-08,True
qp,,P2_dev_run1,winter,11,0.054380956021071396,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,3.790451280963657e-16,0.06626338663634776,0.06626338663634739,0.08530843280485563,0.019045046168508613,0.0005837345158479631,0.0005713513850552589,32,0.30154097218167564,0.08572120383127947,0.00041277102642384156,False
qp,,P2_dev_run1,winter,12,2.441029170762235e-13,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,0.0,8.425782606434147e-15,8.425782606434147e-15,2.518105405935893e-13,2.5314585577824777e-13,7.074675269078251e-15,7.59437567334744e-15,32,0.30154097218167564,2.44248291575709e-13,-7.562249017880347e-15,False
qp,,P2_dev_run1,winter,13,2.425333827313334e-13,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,8.183321045441001e-14,0.0,-8.183321045441001e-14,2.6529899698287943e-13,1.9189337683616212e-13,5.224014330008024e-15,5.7568013050848686e-15,32,0.30154097218167564,2.559670214546773e-13,-9.331975528202128e-15,False
qp,,P2_dev_run1,winter,14,2.304113492378159e-13,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,0.0,0.0,0.0,2.3910931500379997e-13,2.483863759903823e-13,6.912340477134484e-15,7.451591279711476e-15,32,0.30154097218167564,2.304113492378159e-13,-8.69796576598405e-15,False
qp,,P2_dev_run1,winter,15,2.4242350923727296e-13,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,0.0,0.0,0.0,2.5033515099292975e-13,2.608730950934044e-13,7.272705277118196e-15,7.82619285280214e-15,32,0.30154097218167564,2.4242350923727296e-13,-7.911641755656793e-15,False
qp,,P2_dev_run1,winter,16,2.5586125674372065e-13,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,0.0,3.416345245326987e-15,3.416345245326987e-15,2.6300433813438853e-13,2.698842803509422e-13,7.574031557256234e-15,8.096528410528273e-15,32,0.30154097218167564,2.5588406382053456e-13,-7.120274313853966e-15,False
qp,,P2_dev_run1,winter,17,2.8440589543519016e-13,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,0.0,1.2681843956015723e-14,1.2681843956015723e-14,2.90841761753781e-13,2.9005710901457056e-13,8.160199707251407e-15,8.701713270437125e-15,32,0.30154097218167564,2.8468850086439573e-13,-6.153260889385284e-15,False
qp,,P2_dev_run1,winter,18,2.8521403276231296e-13,,,,False,0.02969919351985686,0.0008909758055957066,,,26,,,,,,,True,0.0,0.0,0.0,2.9139509468579794e-13,3.0358737029674385e-13,8.556420982869396e-15,9.107621108902323e-15,32,0.30154097218167564,2.8521403276231296e-13,-6.181061923484989e-15,False
